onset	duration	trial_type	value	sample	StimulusPresentation
3.69	0.005	begin	1	4428	PsychophysicsToolbox
8.724166666666667	0.005	stim_on	4	10469	PsychophysicsToolbox
9.633333333333333	0.005	resp	3	11560	PsychophysicsToolbox
10.324166666666668	0.005	stim_on	4	12389	PsychophysicsToolbox
11.120833333333334	0.005	resp	3	13345	PsychophysicsToolbox
11.690833333333334	0.005	stim_on	4	14029	PsychophysicsToolbox
12.560833333333331	0.005	resp	3	15073	PsychophysicsToolbox
13.174166666666666	0.005	stim_on	4	15809	PsychophysicsToolbox
14.176666666666666	0.005	resp	3	17012	PsychophysicsToolbox
14.690833333333334	0.005	stim_on	4	17629	PsychophysicsToolbox
15.390833333333331	0.005	resp	3	18469	PsychophysicsToolbox
16.2075	0.005	stim_on	4	19449	PsychophysicsToolbox
17.016666666666666	0.005	resp	3	20420	PsychophysicsToolbox
17.8575	0.005	stim_on	4	21429	PsychophysicsToolbox
18.840833333333332	0.005	resp	3	22609	PsychophysicsToolbox
19.44	0.005	stim_on	4	23328	PsychophysicsToolbox
20.320833333333333	0.005	resp	3	24385	PsychophysicsToolbox
21.073333333333338	0.005	stim_on	4	25288	PsychophysicsToolbox
21.960833333333333	0.005	resp	3	26353	PsychophysicsToolbox
22.59	0.005	stim_on	4	27108	PsychophysicsToolbox
23.400833333333335	0.005	resp	3	28081	PsychophysicsToolbox
24.29	0.005	stim_on	4	29148	PsychophysicsToolbox
25.145	0.005	resp	3	30174	PsychophysicsToolbox
25.623333333333335	0.005	stim_on	4	30748	PsychophysicsToolbox
26.4975	0.005	resp	3	31797	PsychophysicsToolbox
27.156666666666663	0.005	stim_on	4	32588	PsychophysicsToolbox
28.080833333333334	0.005	resp	3	33697	PsychophysicsToolbox
28.573333333333338	0.005	stim_on	4	34288	PsychophysicsToolbox
29.449166666666667	0.005	resp	3	35339	PsychophysicsToolbox
30.073333333333338	0.005	stim_on	4	36088	PsychophysicsToolbox
30.849166666666665	0.005	resp	3	37019	PsychophysicsToolbox
31.656666666666663	0.005	stim_on	4	37988	PsychophysicsToolbox
32.553333333333335	0.005	resp	3	39064	PsychophysicsToolbox
33.056666666666665	0.005	stim_on	4	39668	PsychophysicsToolbox
33.873333333333335	0.005	resp	3	40648	PsychophysicsToolbox
34.60666666666667	0.005	stim_on	4	41528	PsychophysicsToolbox
35.39333333333333	0.005	resp	3	42472	PsychophysicsToolbox
36.04	0.005	stim_on	4	43248	PsychophysicsToolbox
36.825	0.005	resp	3	44190	PsychophysicsToolbox
37.70666666666666	0.005	stim_on	4	45248	PsychophysicsToolbox
38.473333333333336	0.005	resp	3	46168	PsychophysicsToolbox
39.07333333333333	0.005	stim_on	4	46888	PsychophysicsToolbox
39.969166666666666	0.005	resp	3	47963	PsychophysicsToolbox
40.42333333333333	0.005	stim_on	4	48508	PsychophysicsToolbox
41.265	0.005	resp	3	49518	PsychophysicsToolbox
42.123333333333335	0.005	stim_on	4	50548	PsychophysicsToolbox
42.9775	0.005	resp	3	51573	PsychophysicsToolbox
43.49	0.005	stim_on	4	52188	PsychophysicsToolbox
44.425	0.005	resp	3	53310	PsychophysicsToolbox
44.85666666666667	0.005	stim_on	4	53828	PsychophysicsToolbox
45.75333333333333	0.005	resp	3	54904	PsychophysicsToolbox
