onset	duration	trial_type	value	sample	StimulusPresentation
3.0241666666666664	0.005	begin	1	3629	PsychophysicsToolbox
8.053333333333333	0.005	stim_on	4	9664	PsychophysicsToolbox
9.1275	0.005	resp	3	10953	PsychophysicsToolbox
9.686666666666667	0.005	stim_on	4	11624	PsychophysicsToolbox
10.535833333333333	0.005	resp	3	12643	PsychophysicsToolbox
11.385833333333334	0.005	stim_on	4	13663	PsychophysicsToolbox
12.119166666666668	0.005	resp	3	14543	PsychophysicsToolbox
13.085833333333332	0.005	stim_on	4	15703	PsychophysicsToolbox
13.711666666666666	0.005	resp	3	16454	PsychophysicsToolbox
14.619166666666668	0.005	stim_on	4	17543	PsychophysicsToolbox
15.4475	0.005	resp	3	18537	PsychophysicsToolbox
16.019166666666667	0.005	stim_on	4	19223	PsychophysicsToolbox
16.951666666666668	0.005	resp	3	20342	PsychophysicsToolbox
17.4525	0.005	stim_on	4	20943	PsychophysicsToolbox
18.343333333333337	0.005	resp	3	22012	PsychophysicsToolbox
19.035833333333333	0.005	stim_on	4	22843	PsychophysicsToolbox
19.76	0.005	resp	3	23712	PsychophysicsToolbox
20.569166666666668	0.005	stim_on	4	24683	PsychophysicsToolbox
21.335833333333333	0.005	resp	3	25603	PsychophysicsToolbox
21.9525	0.005	stim_on	4	26343	PsychophysicsToolbox
22.8	0.005	resp	3	27360	PsychophysicsToolbox
23.6525	0.005	stim_on	4	28383	PsychophysicsToolbox
24.2875	0.005	resp	3	29145	PsychophysicsToolbox
25.1025	0.005	stim_on	4	30123	PsychophysicsToolbox
25.96	0.005	resp	3	31152	PsychophysicsToolbox
26.469166666666663	0.005	stim_on	4	31763	PsychophysicsToolbox
27.169166666666666	0.005	resp	3	32603	PsychophysicsToolbox
27.919166666666666	0.005	stim_on	4	33503	PsychophysicsToolbox
28.504166666666663	0.005	resp	3	34205	PsychophysicsToolbox
29.269166666666667	0.005	stim_on	4	35123	PsychophysicsToolbox
29.831666666666667	0.005	resp	3	35798	PsychophysicsToolbox
30.885833333333338	0.005	stim_on	4	37063	PsychophysicsToolbox
31.48	0.005	resp	3	37776	PsychophysicsToolbox
32.51916666666666	0.005	stim_on	4	39023	PsychophysicsToolbox
33.384166666666665	0.005	resp	3	40061	PsychophysicsToolbox
34.06916666666667	0.005	stim_on	4	40883	PsychophysicsToolbox
34.96	0.005	resp	3	41952	PsychophysicsToolbox
35.41916666666667	0.005	stim_on	4	42503	PsychophysicsToolbox
36.431666666666665	0.005	resp	3	43718	PsychophysicsToolbox
36.80166666666667	0.005	stim_on	4	44162	PsychophysicsToolbox
37.784166666666664	0.005	resp	3	45341	PsychophysicsToolbox
38.41833333333334	0.005	stim_on	4	46102	PsychophysicsToolbox
39.4	0.005	resp	3	47280	PsychophysicsToolbox
39.62416666666667	0.005	resp	3	47549	PsychophysicsToolbox
39.86833333333333	0.005	stim_on	4	47842	PsychophysicsToolbox
41.024166666666666	0.005	resp	3	49229	PsychophysicsToolbox
41.24	0.005	resp	3	49488	PsychophysicsToolbox
41.51833333333333	0.005	stim_on	4	49822	PsychophysicsToolbox
42.4875	0.005	resp	3	50985	PsychophysicsToolbox
42.885	0.005	stim_on	4	51462	PsychophysicsToolbox
43.848333333333336	0.005	resp	3	52618	PsychophysicsToolbox
44.468333333333334	0.005	stim_on	4	53362	PsychophysicsToolbox
45.248333333333335	0.005	resp	3	54298	PsychophysicsToolbox
45.85166666666667	0.005	stim_on	4	55022	PsychophysicsToolbox
46.655833333333334	0.005	resp	3	55987	PsychophysicsToolbox
47.318333333333335	0.005	stim_on	4	56782	PsychophysicsToolbox
47.975833333333334	0.005	resp	3	57571	PsychophysicsToolbox
48.76833333333333	0.005	stim_on	4	58522	PsychophysicsToolbox
49.51166666666666	0.005	resp	3	59414	PsychophysicsToolbox
50.45166666666667	0.005	stim_on	4	60542	PsychophysicsToolbox
51.23166666666667	0.005	resp	3	61478	PsychophysicsToolbox
52.10166666666667	0.005	stim_on	4	62522	PsychophysicsToolbox
52.84	0.005	resp	3	63408	PsychophysicsToolbox
53.66833333333334	0.005	stim_on	4	64402	PsychophysicsToolbox
54.76	0.005	resp	3	65712	PsychophysicsToolbox
55.318333333333335	0.005	stim_on	4	66382	PsychophysicsToolbox
56.27166666666667	0.005	resp	3	67526	PsychophysicsToolbox
56.718333333333334	0.005	stim_on	4	68062	PsychophysicsToolbox
57.6325	0.005	resp	3	69159	PsychophysicsToolbox
58.05166666666667	0.005	stim_on	4	69662	PsychophysicsToolbox
58.85583333333334	0.005	resp	3	70627	PsychophysicsToolbox
59.635	0.005	stim_on	4	71562	PsychophysicsToolbox
60.44	0.005	resp	3	72528	PsychophysicsToolbox
61.151666666666664	0.005	stim_on	4	73382	PsychophysicsToolbox
61.8725	0.005	resp	3	74247	PsychophysicsToolbox
62.6675	0.005	stim_on	4	75201	PsychophysicsToolbox
63.32	0.005	resp	3	75984	PsychophysicsToolbox
64.08416666666666	0.005	stim_on	4	76901	PsychophysicsToolbox
64.9125	0.005	resp	3	77895	PsychophysicsToolbox
65.14416666666666	0.005	resp	3	78173	PsychophysicsToolbox
65.73416666666667	0.005	stim_on	4	78881	PsychophysicsToolbox
66.5125	0.005	resp	3	79815	PsychophysicsToolbox
66.68	0.005	resp	3	80016	PsychophysicsToolbox
67.3675	0.005	stim_on	4	80841	PsychophysicsToolbox
68.00833333333334	0.005	resp	3	81610	PsychophysicsToolbox
68.68416666666667	0.005	stim_on	4	82421	PsychophysicsToolbox
69.57583333333334	0.005	resp	3	83491	PsychophysicsToolbox
70.18416666666667	0.005	stim_on	4	84221	PsychophysicsToolbox
71.08	0.005	resp	3	85296	PsychophysicsToolbox
71.8675	0.005	stim_on	4	86241	PsychophysicsToolbox
72.7125	0.005	resp	3	87255	PsychophysicsToolbox
73.3675	0.005	stim_on	4	88041	PsychophysicsToolbox
74.2325	0.005	resp	3	89079	PsychophysicsToolbox
75.0175	0.005	stim_on	4	90021	PsychophysicsToolbox
75.80833333333334	0.005	resp	3	90970	PsychophysicsToolbox
76.0	0.005	resp	3	91200	PsychophysicsToolbox
76.55083333333333	0.005	stim_on	4	91861	PsychophysicsToolbox
77.44833333333334	0.005	resp	3	92938	PsychophysicsToolbox
78.03416666666666	0.005	stim_on	4	93641	PsychophysicsToolbox
78.9925	0.005	resp	3	94791	PsychophysicsToolbox
79.35083333333333	0.005	stim_on	4	95221	PsychophysicsToolbox
80.3925	0.005	resp	3	96471	PsychophysicsToolbox
80.8675	0.005	stim_on	4	97041	PsychophysicsToolbox
81.66416666666667	0.005	resp	3	97997	PsychophysicsToolbox
82.53416666666666	0.005	stim_on	4	99041	PsychophysicsToolbox
83.25666666666666	0.005	resp	3	99908	PsychophysicsToolbox
84.20083333333334	0.005	stim_on	4	101041	PsychophysicsToolbox
84.92833333333333	0.005	resp	3	101914	PsychophysicsToolbox
85.6175	0.005	stim_on	4	102741	PsychophysicsToolbox
86.33666666666667	0.005	resp	3	103604	PsychophysicsToolbox
86.98416666666667	0.005	stim_on	4	104381	PsychophysicsToolbox
87.82416666666667	0.005	resp	3	105389	PsychophysicsToolbox
88.01666666666667	0.005	resp	3	105620	PsychophysicsToolbox
88.3	0.005	stim_on	4	105960	PsychophysicsToolbox
89.24833333333333	0.005	resp	3	107098	PsychophysicsToolbox
89.73333333333333	0.005	stim_on	4	107680	PsychophysicsToolbox
90.6325	0.005	resp	3	108759	PsychophysicsToolbox
91.25	0.005	stim_on	4	109500	PsychophysicsToolbox
91.9925	0.005	resp	3	110391	PsychophysicsToolbox
92.9	0.005	stim_on	4	111480	PsychophysicsToolbox
93.64833333333333	0.005	resp	3	112378	PsychophysicsToolbox
94.48333333333332	0.005	stim_on	4	113380	PsychophysicsToolbox
95.20083333333334	0.005	resp	3	114241	PsychophysicsToolbox
96.16666666666669	0.005	stim_on	4	115400	PsychophysicsToolbox
96.92083333333332	0.005	resp	3	116305	PsychophysicsToolbox
97.78333333333332	0.005	stim_on	4	117340	PsychophysicsToolbox
98.57666666666668	0.005	resp	3	118292	PsychophysicsToolbox
98.80083333333332	0.005	resp	3	118561	PsychophysicsToolbox
99.16666666666669	0.005	stim_on	4	119000	PsychophysicsToolbox
99.9925	0.005	resp	3	119991	PsychophysicsToolbox
100.86666666666666	0.005	stim_on	4	121040	PsychophysicsToolbox
101.505	0.005	resp	3	121806	PsychophysicsToolbox
102.31666666666666	0.005	stim_on	4	122780	PsychophysicsToolbox
103.1525	0.005	resp	3	123783	PsychophysicsToolbox
103.86666666666666	0.005	stim_on	4	124640	PsychophysicsToolbox
104.665	0.005	resp	3	125598	PsychophysicsToolbox
105.46666666666668	0.005	stim_on	4	126560	PsychophysicsToolbox
106.2725	0.005	resp	3	127527	PsychophysicsToolbox
107.13333333333334	0.005	stim_on	4	128560	PsychophysicsToolbox
107.88083333333331	0.005	resp	3	129457	PsychophysicsToolbox
108.58333333333331	0.005	stim_on	4	130300	PsychophysicsToolbox
109.4325	0.005	resp	3	131319	PsychophysicsToolbox
109.665	0.005	resp	3	131598	PsychophysicsToolbox
110.08333333333331	0.005	stim_on	4	132100	PsychophysicsToolbox
110.84833333333331	0.005	resp	3	133018	PsychophysicsToolbox
111.46666666666668	0.005	stim_on	4	133760	PsychophysicsToolbox
112.21666666666668	0.005	resp	3	134660	PsychophysicsToolbox
112.96583333333334	0.005	stim_on	4	135559	PsychophysicsToolbox
113.76916666666666	0.005	resp	3	136523	PsychophysicsToolbox
114.46583333333334	0.005	stim_on	4	137359	PsychophysicsToolbox
115.28916666666667	0.005	resp	3	138347	PsychophysicsToolbox
115.8325	0.005	stim_on	4	138999	PsychophysicsToolbox
116.56916666666666	0.005	resp	3	139883	PsychophysicsToolbox
117.39916666666667	0.005	stim_on	4	140879	PsychophysicsToolbox
118.225	0.005	resp	3	141870	PsychophysicsToolbox
119.06583333333332	0.005	stim_on	4	142879	PsychophysicsToolbox
119.7925	0.005	resp	3	143751	PsychophysicsToolbox
120.54916666666666	0.005	stim_on	4	144659	PsychophysicsToolbox
121.05666666666669	0.005	resp	3	145268	PsychophysicsToolbox
121.9325	0.005	stim_on	4	146319	PsychophysicsToolbox
122.88916666666668	0.005	resp	3	147467	PsychophysicsToolbox
123.36583333333331	0.005	stim_on	4	148039	PsychophysicsToolbox
124.2725	0.005	resp	3	149127	PsychophysicsToolbox
124.69916666666668	0.005	stim_on	4	149639	PsychophysicsToolbox
125.5925	0.005	resp	3	150711	PsychophysicsToolbox
126.0325	0.005	stim_on	4	151239	PsychophysicsToolbox
126.8725	0.005	resp	3	152247	PsychophysicsToolbox
127.34916666666666	0.005	stim_on	4	152819	PsychophysicsToolbox
128.16083333333333	0.005	resp	3	153793	PsychophysicsToolbox
128.8825	0.005	stim_on	4	154659	PsychophysicsToolbox
129.61666666666667	0.005	resp	3	155540	PsychophysicsToolbox
130.41583333333332	0.005	stim_on	4	156499	PsychophysicsToolbox
131.105	0.005	resp	3	157326	PsychophysicsToolbox
131.84916666666666	0.005	stim_on	4	158219	PsychophysicsToolbox
132.60916666666665	0.005	resp	3	159131	PsychophysicsToolbox
133.46583333333334	0.005	stim_on	4	160159	PsychophysicsToolbox
134.225	0.005	resp	3	161070	PsychophysicsToolbox
135.04916666666668	0.005	stim_on	4	162059	PsychophysicsToolbox
135.92083333333332	0.005	resp	3	163105	PsychophysicsToolbox
136.12916666666666	0.005	resp	3	163355	PsychophysicsToolbox
136.7325	0.005	stim_on	4	164079	PsychophysicsToolbox
137.31333333333333	0.005	resp	3	164776	PsychophysicsToolbox
138.23166666666663	0.005	stim_on	4	165878	PsychophysicsToolbox
138.80916666666667	0.005	resp	3	166571	PsychophysicsToolbox
139.7483333333333	0.005	stim_on	4	167698	PsychophysicsToolbox
140.33666666666667	0.005	resp	3	168404	PsychophysicsToolbox
141.38166666666666	0.005	stim_on	4	169658	PsychophysicsToolbox
142.1375	0.005	resp	3	170565	PsychophysicsToolbox
142.915	0.005	stim_on	4	171498	PsychophysicsToolbox
143.64083333333335	0.005	resp	3	172369	PsychophysicsToolbox
144.53166666666667	0.005	stim_on	4	173438	PsychophysicsToolbox
145.465	0.005	resp	3	174558	PsychophysicsToolbox
146.215	0.005	stim_on	4	175458	PsychophysicsToolbox
147.105	0.005	resp	3	176526	PsychophysicsToolbox
147.615	0.005	stim_on	4	177138	PsychophysicsToolbox
148.67333333333335	0.005	resp	3	178408	PsychophysicsToolbox
149.165	0.005	stim_on	4	178998	PsychophysicsToolbox
150.04916666666668	0.005	resp	3	180059	PsychophysicsToolbox
150.665	0.005	stim_on	4	180798	PsychophysicsToolbox
151.4975	0.005	resp	3	181797	PsychophysicsToolbox
152.215	0.005	stim_on	4	182658	PsychophysicsToolbox
152.92083333333332	0.005	resp	3	183505	PsychophysicsToolbox
153.615	0.005	stim_on	4	184338	PsychophysicsToolbox
154.23333333333332	0.005	resp	3	185080	PsychophysicsToolbox
155.19833333333332	0.005	stim_on	4	186238	PsychophysicsToolbox
156.11333333333334	0.005	resp	3	187336	PsychophysicsToolbox
156.28916666666666	0.005	resp	3	187547	PsychophysicsToolbox
156.515	0.005	stim_on	4	187818	PsychophysicsToolbox
157.52916666666667	0.005	resp	3	189035	PsychophysicsToolbox
157.915	0.005	stim_on	4	189498	PsychophysicsToolbox
158.8575	0.005	resp	3	190629	PsychophysicsToolbox
159.59833333333333	0.005	stim_on	4	191518	PsychophysicsToolbox
160.185	0.005	resp	3	192222	PsychophysicsToolbox
161.215	0.005	stim_on	4	193458	PsychophysicsToolbox
161.80916666666667	0.005	resp	3	194171	PsychophysicsToolbox
162.73083333333332	0.005	stim_on	4	195277	PsychophysicsToolbox
163.2175	0.005	resp	3	195861	PsychophysicsToolbox
164.0641666666667	0.005	stim_on	4	196877	PsychophysicsToolbox
164.6891666666667	0.005	resp	3	197627	PsychophysicsToolbox
165.4475	0.005	stim_on	4	198537	PsychophysicsToolbox
166.28916666666666	0.005	resp	3	199547	PsychophysicsToolbox
166.76416666666665	0.005	stim_on	4	200117	PsychophysicsToolbox
167.67333333333335	0.005	resp	3	201208	PsychophysicsToolbox
168.46416666666667	0.005	stim_on	4	202157	PsychophysicsToolbox
169.23333333333332	0.005	resp	3	203080	PsychophysicsToolbox
170.11416666666668	0.005	stim_on	4	204137	PsychophysicsToolbox
170.83333333333334	0.005	resp	3	205000	PsychophysicsToolbox
171.5975	0.005	stim_on	4	205917	PsychophysicsToolbox
172.36916666666667	0.005	resp	3	206843	PsychophysicsToolbox
173.2975	0.005	stim_on	4	207957	PsychophysicsToolbox
173.9375	0.005	resp	3	208725	PsychophysicsToolbox
174.93083333333334	0.005	stim_on	4	209917	PsychophysicsToolbox
175.59333333333333	0.005	resp	3	210712	PsychophysicsToolbox
176.43083333333334	0.005	stim_on	4	211717	PsychophysicsToolbox
177.38583333333332	0.005	resp	3	212863	PsychophysicsToolbox
177.7975	0.005	stim_on	4	213357	PsychophysicsToolbox
178.78583333333333	0.005	resp	3	214543	PsychophysicsToolbox
179.1975	0.005	stim_on	4	215037	PsychophysicsToolbox
180.06583333333333	0.005	resp	3	216079	PsychophysicsToolbox
180.8475	0.005	stim_on	4	217017	PsychophysicsToolbox
181.7375	0.005	resp	3	218085	PsychophysicsToolbox
182.28083333333333	0.005	stim_on	4	218737	PsychophysicsToolbox
