onset	duration	trial_type	value	sample	StimulusPresentation
3.3566666666666665	0.005	begin	1	4028	PsychophysicsToolbox
8.391666666666667	0.005	stim_on	4	10070	PsychophysicsToolbox
9.3475	0.005	resp	3	11217	PsychophysicsToolbox
9.991666666666667	0.005	stim_on	4	11990	PsychophysicsToolbox
10.9475	0.005	resp	3	13137	PsychophysicsToolbox
11.325	0.005	stim_on	4	13590	PsychophysicsToolbox
12.2675	0.005	resp	3	14721	PsychophysicsToolbox
12.725	0.005	stim_on	4	15270	PsychophysicsToolbox
13.739166666666666	0.005	resp	3	16487	PsychophysicsToolbox
14.224166666666669	0.005	stim_on	4	17069	PsychophysicsToolbox
15.019166666666669	0.005	resp	3	18023	PsychophysicsToolbox
15.890833333333331	0.005	stim_on	4	19069	PsychophysicsToolbox
16.93166666666667	0.005	resp	3	20318	PsychophysicsToolbox
17.424166666666668	0.005	stim_on	4	20909	PsychophysicsToolbox
18.211666666666662	0.005	resp	3	21854	PsychophysicsToolbox
18.7575	0.005	stim_on	4	22509	PsychophysicsToolbox
19.939166666666665	0.005	resp	3	23927	PsychophysicsToolbox
20.163333333333338	0.005	resp	3	24196	PsychophysicsToolbox
20.390833333333333	0.005	stim_on	4	24469	PsychophysicsToolbox
21.1875	0.005	resp	3	25425	PsychophysicsToolbox
22.0075	0.005	stim_on	4	26409	PsychophysicsToolbox
22.843333333333337	0.005	resp	3	27412	PsychophysicsToolbox
23.524166666666662	0.005	stim_on	4	28229	PsychophysicsToolbox
24.275833333333335	0.005	resp	3	29131	PsychophysicsToolbox
24.840833333333332	0.005	stim_on	4	29809	PsychophysicsToolbox
25.6675	0.005	resp	3	30801	PsychophysicsToolbox
26.54083333333333	0.005	stim_on	4	31849	PsychophysicsToolbox
27.240833333333335	0.005	resp	3	32689	PsychophysicsToolbox
27.940833333333337	0.005	stim_on	4	33529	PsychophysicsToolbox
28.779166666666665	0.005	resp	3	34535	PsychophysicsToolbox
29.6075	0.005	stim_on	4	35529	PsychophysicsToolbox
30.291666666666668	0.005	resp	3	36350	PsychophysicsToolbox
31.090833333333332	0.005	stim_on	4	37309	PsychophysicsToolbox
31.731666666666666	0.005	resp	3	38078	PsychophysicsToolbox
32.424166666666665	0.005	stim_on	4	38909	PsychophysicsToolbox
33.28333333333333	0.005	resp	3	39940	PsychophysicsToolbox
33.774166666666666	0.005	stim_on	4	40529	PsychophysicsToolbox
34.63583333333333	0.005	resp	3	41563	PsychophysicsToolbox
34.86	0.005	resp	3	41832	PsychophysicsToolbox
35.22416666666667	0.005	stim_on	4	42269	PsychophysicsToolbox
36.115833333333335	0.005	resp	3	43339	PsychophysicsToolbox
36.740833333333335	0.005	stim_on	4	44089	PsychophysicsToolbox
37.6275	0.005	resp	3	45153	PsychophysicsToolbox
38.2075	0.005	stim_on	4	45849	PsychophysicsToolbox
38.99583333333333	0.005	resp	3	46795	PsychophysicsToolbox
39.52333333333333	0.005	stim_on	4	47428	PsychophysicsToolbox
40.41166666666667	0.005	resp	3	48494	PsychophysicsToolbox
41.123333333333335	0.005	stim_on	4	49348	PsychophysicsToolbox
42.00333333333333	0.005	resp	3	50404	PsychophysicsToolbox
42.251666666666665	0.005	resp	3	50702	PsychophysicsToolbox
42.57333333333333	0.005	stim_on	4	51088	PsychophysicsToolbox
43.483333333333334	0.005	resp	3	52180	PsychophysicsToolbox
43.69166666666667	0.005	resp	3	52430	PsychophysicsToolbox
44.14	0.005	stim_on	4	52968	PsychophysicsToolbox
44.924166666666665	0.005	resp	3	53909	PsychophysicsToolbox
45.083333333333336	0.005	resp	3	54100	PsychophysicsToolbox
45.52333333333333	0.005	stim_on	4	54628	PsychophysicsToolbox
46.45166666666667	0.005	resp	3	55742	PsychophysicsToolbox
47.09	0.005	stim_on	4	56508	PsychophysicsToolbox
47.79	0.005	resp	3	57348	PsychophysicsToolbox
47.87583333333333	0.005	resp	3	57451	PsychophysicsToolbox
48.57333333333333	0.005	stim_on	4	58288	PsychophysicsToolbox
49.651666666666664	0.005	resp	3	59582	PsychophysicsToolbox
49.971666666666664	0.005	resp	3	59966	PsychophysicsToolbox
50.160833333333336	0.005	stim_on	4	60193	PsychophysicsToolbox
51.31583333333333	0.005	resp	3	61579	PsychophysicsToolbox
51.54	0.005	stim_on	4	61848	PsychophysicsToolbox
52.524166666666666	0.005	resp	3	63029	PsychophysicsToolbox
53.20666666666666	0.005	stim_on	4	63848	PsychophysicsToolbox
54.3475	0.005	resp	3	65217	PsychophysicsToolbox
54.57333333333333	0.005	stim_on	4	65488	PsychophysicsToolbox
55.531666666666666	0.005	resp	3	66638	PsychophysicsToolbox
55.92333333333333	0.005	stim_on	4	67108	PsychophysicsToolbox
57.36416666666667	0.005	resp	3	68837	PsychophysicsToolbox
57.54	0.005	stim_on	4	69048	PsychophysicsToolbox
57.59583333333333	0.005	resp	3	69115	PsychophysicsToolbox
59.20666666666666	0.005	stim_on	4	71048	PsychophysicsToolbox
60.17166666666667	0.005	resp	3	72206	PsychophysicsToolbox
60.623333333333335	0.005	stim_on	4	72748	PsychophysicsToolbox
61.59583333333333	0.005	resp	3	73915	PsychophysicsToolbox
62.17333333333333	0.005	stim_on	4	74608	PsychophysicsToolbox
63.32416666666666	0.005	resp	3	75989	PsychophysicsToolbox
63.505833333333335	0.005	stim_on	4	76207	PsychophysicsToolbox
64.54	0.005	resp	3	77448	PsychophysicsToolbox
64.9225	0.005	stim_on	4	77907	PsychophysicsToolbox
65.82833333333333	0.005	resp	3	78994	PsychophysicsToolbox
66.5725	0.005	stim_on	4	79887	PsychophysicsToolbox
67.68416666666667	0.005	resp	3	81221	PsychophysicsToolbox
68.15583333333333	0.005	stim_on	4	81787	PsychophysicsToolbox
69.27583333333334	0.005	resp	3	83131	PsychophysicsToolbox
69.65583333333333	0.005	stim_on	4	83587	PsychophysicsToolbox
70.62	0.005	resp	3	84744	PsychophysicsToolbox
71.10583333333334	0.005	stim_on	4	85327	PsychophysicsToolbox
72.12416666666667	0.005	resp	3	86549	PsychophysicsToolbox
72.50583333333333	0.005	stim_on	4	87007	PsychophysicsToolbox
73.45166666666667	0.005	resp	3	88142	PsychophysicsToolbox
73.90583333333333	0.005	stim_on	4	88687	PsychophysicsToolbox
74.79583333333333	0.005	resp	3	89755	PsychophysicsToolbox
75.5225	0.005	stim_on	4	90627	PsychophysicsToolbox
76.54833333333333	0.005	resp	3	91858	PsychophysicsToolbox
76.98916666666666	0.005	stim_on	4	92387	PsychophysicsToolbox
77.86	0.005	resp	3	93432	PsychophysicsToolbox
78.6225	0.005	stim_on	4	94347	PsychophysicsToolbox
79.51583333333333	0.005	resp	3	95419	PsychophysicsToolbox
80.13916666666667	0.005	stim_on	4	96167	PsychophysicsToolbox
81.08416666666666	0.005	resp	3	97301	PsychophysicsToolbox
81.48916666666666	0.005	stim_on	4	97787	PsychophysicsToolbox
82.7325	0.005	resp	3	99279	PsychophysicsToolbox
82.8225	0.005	stim_on	4	99387	PsychophysicsToolbox
83.78833333333333	0.005	resp	3	100546	PsychophysicsToolbox
84.50583333333333	0.005	stim_on	4	101407	PsychophysicsToolbox
85.47583333333333	0.005	resp	3	102571	PsychophysicsToolbox
86.05583333333334	0.005	stim_on	4	103267	PsychophysicsToolbox
86.86833333333334	0.005	resp	3	104242	PsychophysicsToolbox
87.75583333333333	0.005	stim_on	4	105307	PsychophysicsToolbox
88.71583333333334	0.005	resp	3	106459	PsychophysicsToolbox
89.255	0.005	stim_on	4	107106	PsychophysicsToolbox
90.2125	0.005	resp	3	108255	PsychophysicsToolbox
90.955	0.005	stim_on	4	109146	PsychophysicsToolbox
91.94	0.005	resp	3	110328	PsychophysicsToolbox
92.48833333333332	0.005	stim_on	4	110986	PsychophysicsToolbox
93.42	0.005	resp	3	112104	PsychophysicsToolbox
93.88833333333334	0.005	stim_on	4	112666	PsychophysicsToolbox
94.7	0.005	resp	3	113640	PsychophysicsToolbox
95.23833333333332	0.005	stim_on	4	114286	PsychophysicsToolbox
96.22	0.005	resp	3	115464	PsychophysicsToolbox
96.605	0.005	stim_on	4	115926	PsychophysicsToolbox
97.54833333333332	0.005	resp	3	117058	PsychophysicsToolbox
98.205	0.005	stim_on	4	117846	PsychophysicsToolbox
98.99666666666668	0.005	resp	3	118796	PsychophysicsToolbox
99.57166666666669	0.005	stim_on	4	119486	PsychophysicsToolbox
100.22833333333334	0.005	resp	3	120274	PsychophysicsToolbox
100.955	0.005	stim_on	4	121146	PsychophysicsToolbox
101.67666666666666	0.005	resp	3	122012	PsychophysicsToolbox
101.8925	0.005	resp	3	122271	PsychophysicsToolbox
102.42166666666668	0.005	stim_on	4	122906	PsychophysicsToolbox
103.26083333333334	0.005	resp	3	123913	PsychophysicsToolbox
103.87166666666668	0.005	stim_on	4	124646	PsychophysicsToolbox
105.03666666666666	0.005	resp	3	126044	PsychophysicsToolbox
105.37166666666668	0.005	stim_on	4	126446	PsychophysicsToolbox
106.32416666666668	0.005	resp	3	127589	PsychophysicsToolbox
106.46083333333333	0.005	resp	3	127753	PsychophysicsToolbox
106.72166666666666	0.005	stim_on	4	128066	PsychophysicsToolbox
107.54083333333334	0.005	resp	3	129049	PsychophysicsToolbox
107.76416666666668	0.005	resp	3	129317	PsychophysicsToolbox
108.105	0.005	stim_on	4	129726	PsychophysicsToolbox
108.92416666666666	0.005	resp	3	130709	PsychophysicsToolbox
109.02833333333334	0.005	resp	3	130834	PsychophysicsToolbox
109.67166666666668	0.005	stim_on	4	131606	PsychophysicsToolbox
110.35666666666668	0.005	resp	3	132428	PsychophysicsToolbox
111.305	0.005	stim_on	4	133566	PsychophysicsToolbox
112.51666666666668	0.005	resp	3	135020	PsychophysicsToolbox
112.77166666666666	0.005	stim_on	4	135326	PsychophysicsToolbox
113.82833333333332	0.005	resp	3	136594	PsychophysicsToolbox
114.00416666666666	0.005	resp	3	136805	PsychophysicsToolbox
114.20416666666668	0.005	stim_on	4	137045	PsychophysicsToolbox
115.1325	0.005	resp	3	138159	PsychophysicsToolbox
