onset	duration	trial_type	value	sample	StimulusPresentation
3.693333333333334	0.005	begin	1	4432	PsychophysicsToolbox
8.7175	0.005	stim_on	4	10461	PsychophysicsToolbox
9.676666666666666	0.005	resp	3	11612	PsychophysicsToolbox
10.419166666666667	0.005	stim_on	4	12503	PsychophysicsToolbox
11.269166666666669	0.005	resp	3	13523	PsychophysicsToolbox
12.016666666666667	0.005	stim_on	4	14420	PsychophysicsToolbox
12.780833333333334	0.005	resp	3	15337	PsychophysicsToolbox
13.0125	0.005	resp	3	15615	PsychophysicsToolbox
13.666666666666666	0.005	stim_on	4	16400	PsychophysicsToolbox
14.380833333333332	0.005	resp	3	17257	PsychophysicsToolbox
15.183333333333334	0.005	stim_on	4	18220	PsychophysicsToolbox
15.845	0.005	resp	3	19014	PsychophysicsToolbox
16.516666666666666	0.005	stim_on	4	19820	PsychophysicsToolbox
17.260833333333334	0.005	resp	3	20713	PsychophysicsToolbox
18.216666666666665	0.005	stim_on	4	21860	PsychophysicsToolbox
18.900833333333335	0.005	resp	3	22681	PsychophysicsToolbox
19.8	0.005	stim_on	4	23760	PsychophysicsToolbox
20.669166666666666	0.005	resp	3	24803	PsychophysicsToolbox
21.133333333333333	0.005	stim_on	4	25360	PsychophysicsToolbox
22.0125	0.005	resp	3	26415	PsychophysicsToolbox
22.833333333333332	0.005	stim_on	4	27400	PsychophysicsToolbox
23.55666666666667	0.005	resp	3	28268	PsychophysicsToolbox
24.266666666666666	0.005	stim_on	4	29120	PsychophysicsToolbox
24.956666666666667	0.005	resp	3	29948	PsychophysicsToolbox
25.95	0.005	stim_on	4	31140	PsychophysicsToolbox
26.829166666666666	0.005	resp	3	32195	PsychophysicsToolbox
27.020833333333332	0.005	resp	3	32425	PsychophysicsToolbox
27.333333333333332	0.005	stim_on	4	32800	PsychophysicsToolbox
28.196666666666665	0.005	resp	3	33836	PsychophysicsToolbox
28.373333333333335	0.005	resp	3	34048	PsychophysicsToolbox
28.65	0.005	stim_on	4	34380	PsychophysicsToolbox
29.516666666666666	0.005	resp	3	35420	PsychophysicsToolbox
30.315833333333337	0.005	stim_on	4	36379	PsychophysicsToolbox
30.989166666666662	0.005	resp	3	37187	PsychophysicsToolbox
31.965833333333332	0.005	stim_on	4	38359	PsychophysicsToolbox
32.565	0.005	resp	3	39078	PsychophysicsToolbox
33.41916666666667	0.005	stim_on	4	40103	PsychophysicsToolbox
34.093333333333334	0.005	resp	3	40912	PsychophysicsToolbox
34.76583333333333	0.005	stim_on	4	41719	PsychophysicsToolbox
35.365	0.005	resp	3	42438	PsychophysicsToolbox
36.3325	0.005	stim_on	4	43599	PsychophysicsToolbox
37.1975	0.005	resp	3	44637	PsychophysicsToolbox
37.799166666666665	0.005	stim_on	4	45359	PsychophysicsToolbox
38.49916666666667	0.005	resp	3	46199	PsychophysicsToolbox
39.4825	0.005	stim_on	4	47379	PsychophysicsToolbox
40.469166666666666	0.005	resp	3	48563	PsychophysicsToolbox
41.149166666666666	0.005	stim_on	4	49379	PsychophysicsToolbox
42.1575	0.005	resp	3	50589	PsychophysicsToolbox
42.715833333333336	0.005	stim_on	4	51259	PsychophysicsToolbox
43.509166666666665	0.005	resp	3	52211	PsychophysicsToolbox
44.3825	0.005	stim_on	4	53259	PsychophysicsToolbox
45.7825	0.005	stim_on	4	54939	PsychophysicsToolbox
46.549166666666665	0.005	resp	3	55859	PsychophysicsToolbox
46.781666666666666	0.005	resp	3	56138	PsychophysicsToolbox
47.19916666666666	0.005	stim_on	4	56639	PsychophysicsToolbox
47.85333333333333	0.005	resp	3	57424	PsychophysicsToolbox
48.51583333333333	0.005	stim_on	4	58219	PsychophysicsToolbox
49.26083333333333	0.005	resp	3	59113	PsychophysicsToolbox
49.865833333333335	0.005	stim_on	4	59839	PsychophysicsToolbox
50.5975	0.005	resp	3	60717	PsychophysicsToolbox
51.41583333333333	0.005	stim_on	4	61699	PsychophysicsToolbox
51.861666666666665	0.005	resp	3	62234	PsychophysicsToolbox
52.0775	0.005	resp	3	62493	PsychophysicsToolbox
52.84916666666667	0.005	stim_on	4	63419	PsychophysicsToolbox
