onset	duration	trial_type	value	sample	StimulusPresentation
2.6166666666666667	0.005	begin	1	3140	PsychophysicsToolbox
7.648333333333333	0.005	stim_on	4	9178	PsychophysicsToolbox
8.615833333333333	0.005	resp	3	10339	PsychophysicsToolbox
9.198333333333334	0.005	stim_on	4	11038	PsychophysicsToolbox
10.135833333333334	0.005	resp	3	12163	PsychophysicsToolbox
10.731666666666667	0.005	stim_on	4	12878	PsychophysicsToolbox
11.608333333333333	0.005	resp	3	13930	PsychophysicsToolbox
12.181666666666668	0.005	stim_on	4	14618	PsychophysicsToolbox
13.104166666666666	0.005	resp	3	15725	PsychophysicsToolbox
13.36	0.005	resp	3	16032	PsychophysicsToolbox
13.830833333333333	0.005	stim_on	4	16597	PsychophysicsToolbox
14.735833333333334	0.005	resp	3	17683	PsychophysicsToolbox
15.2475	0.005	stim_on	4	18297	PsychophysicsToolbox
16.16	0.005	resp	3	19392	PsychophysicsToolbox
16.930833333333332	0.005	stim_on	4	20317	PsychophysicsToolbox
17.815833333333334	0.005	resp	3	21379	PsychophysicsToolbox
18.064166666666665	0.005	resp	3	21677	PsychophysicsToolbox
18.3975	0.005	stim_on	4	22077	PsychophysicsToolbox
19.36	0.005	resp	3	23232	PsychophysicsToolbox
19.980833333333333	0.005	stim_on	4	23977	PsychophysicsToolbox
20.895833333333332	0.005	resp	3	25075	PsychophysicsToolbox
21.3975	0.005	stim_on	4	25677	PsychophysicsToolbox
22.36	0.005	resp	3	26832	PsychophysicsToolbox
22.714166666666667	0.005	stim_on	4	27257	PsychophysicsToolbox
23.648333333333333	0.005	resp	3	28378	PsychophysicsToolbox
24.3975	0.005	stim_on	4	29277	PsychophysicsToolbox
25.32	0.005	resp	3	30384	PsychophysicsToolbox
25.5525	0.005	resp	3	30663	PsychophysicsToolbox
25.914166666666667	0.005	stim_on	4	31097	PsychophysicsToolbox
26.8	0.005	resp	3	32160	PsychophysicsToolbox
27.4975	0.005	stim_on	4	32997	PsychophysicsToolbox
28.44	0.005	resp	3	34128	PsychophysicsToolbox
29.0475	0.005	stim_on	4	34857	PsychophysicsToolbox
30.0	0.005	resp	3	36000	PsychophysicsToolbox
30.664166666666667	0.005	stim_on	4	36797	PsychophysicsToolbox
31.6	0.005	resp	3	37920	PsychophysicsToolbox
32.36416666666667	0.005	stim_on	4	38837	PsychophysicsToolbox
33.2725	0.005	resp	3	39927	PsychophysicsToolbox
33.5125	0.005	resp	3	40215	PsychophysicsToolbox
33.964166666666664	0.005	stim_on	4	40757	PsychophysicsToolbox
34.82416666666666	0.005	resp	3	41789	PsychophysicsToolbox
35.04833333333333	0.005	resp	3	42058	PsychophysicsToolbox
35.61416666666667	0.005	stim_on	4	42737	PsychophysicsToolbox
36.4325	0.005	resp	3	43719	PsychophysicsToolbox
37.314166666666665	0.005	stim_on	4	44777	PsychophysicsToolbox
38.25666666666667	0.005	resp	3	45908	PsychophysicsToolbox
38.464166666666664	0.005	resp	3	46157	PsychophysicsToolbox
38.93	0.005	stim_on	4	46716	PsychophysicsToolbox
39.784166666666664	0.005	resp	3	47741	PsychophysicsToolbox
40.29666666666667	0.005	stim_on	4	48356	PsychophysicsToolbox
41.376666666666665	0.005	resp	3	49652	PsychophysicsToolbox
41.73	0.005	stim_on	4	50076	PsychophysicsToolbox
42.66416666666667	0.005	resp	3	51197	PsychophysicsToolbox
43.04666666666667	0.005	stim_on	4	51656	PsychophysicsToolbox
43.93666666666667	0.005	resp	3	52724	PsychophysicsToolbox
44.63	0.005	stim_on	4	53556	PsychophysicsToolbox
45.545	0.005	resp	3	54654	PsychophysicsToolbox
46.33	0.005	stim_on	4	55596	PsychophysicsToolbox
47.3125	0.005	resp	3	56775	PsychophysicsToolbox
47.424166666666665	0.005	resp	3	56909	PsychophysicsToolbox
47.93	0.005	stim_on	4	57516	PsychophysicsToolbox
48.85666666666667	0.005	resp	3	58628	PsychophysicsToolbox
49.53	0.005	stim_on	4	59436	PsychophysicsToolbox
50.40833333333333	0.005	resp	3	60490	PsychophysicsToolbox
