onset	duration	trial_type	value	sample	StimulusPresentation
6.15	0.005	begin	1	7380	PsychophysicsToolbox
11.175833333333332	0.005	stim_on	4	13411	PsychophysicsToolbox
12.125833333333333	0.005	resp	3	14551	PsychophysicsToolbox
12.791666666666666	0.005	stim_on	4	15350	PsychophysicsToolbox
13.469166666666666	0.005	resp	3	16163	PsychophysicsToolbox
14.458333333333334	0.005	stim_on	4	17350	PsychophysicsToolbox
15.261666666666668	0.005	resp	3	18314	PsychophysicsToolbox
15.858333333333333	0.005	stim_on	4	19030	PsychophysicsToolbox
16.6775	0.005	resp	3	20013	PsychophysicsToolbox
17.225	0.005	stim_on	4	20670	PsychophysicsToolbox
18.0775	0.005	resp	3	21693	PsychophysicsToolbox
18.625	0.005	stim_on	4	22350	PsychophysicsToolbox
19.261666666666667	0.005	resp	3	23114	PsychophysicsToolbox
20.075	0.005	stim_on	4	24090	PsychophysicsToolbox
20.821666666666665	0.005	resp	3	24986	PsychophysicsToolbox
21.508333333333333	0.005	stim_on	4	25810	PsychophysicsToolbox
22.341666666666665	0.005	resp	3	26810	PsychophysicsToolbox
23.191666666666663	0.005	stim_on	4	27830	PsychophysicsToolbox
24.029166666666665	0.005	resp	3	28835	PsychophysicsToolbox
24.525	0.005	stim_on	4	29430	PsychophysicsToolbox
25.293333333333333	0.005	resp	3	30352	PsychophysicsToolbox
26.075	0.005	stim_on	4	31290	PsychophysicsToolbox
26.861666666666668	0.005	resp	3	32234	PsychophysicsToolbox
27.458333333333332	0.005	stim_on	4	32950	PsychophysicsToolbox
28.1975	0.005	resp	3	33837	PsychophysicsToolbox
29.108333333333334	0.005	stim_on	4	34930	PsychophysicsToolbox
29.95	0.005	resp	3	35940	PsychophysicsToolbox
30.490833333333335	0.005	stim_on	4	36589	PsychophysicsToolbox
31.381666666666668	0.005	resp	3	37658	PsychophysicsToolbox
32.0075	0.005	stim_on	4	38409	PsychophysicsToolbox
32.861666666666665	0.005	resp	3	39434	PsychophysicsToolbox
33.72416666666667	0.005	stim_on	4	40469	PsychophysicsToolbox
34.424166666666665	0.005	resp	3	41309	PsychophysicsToolbox
35.174166666666665	0.005	stim_on	4	42209	PsychophysicsToolbox
36.02166666666667	0.005	resp	3	43226	PsychophysicsToolbox
36.5075	0.005	stim_on	4	43809	PsychophysicsToolbox
37.3175	0.005	resp	3	44781	PsychophysicsToolbox
37.9075	0.005	stim_on	4	45489	PsychophysicsToolbox
38.81333333333333	0.005	resp	3	46576	PsychophysicsToolbox
39.37416666666667	0.005	stim_on	4	47249	PsychophysicsToolbox
40.174166666666665	0.005	resp	3	48209	PsychophysicsToolbox
40.82416666666666	0.005	stim_on	4	48989	PsychophysicsToolbox
41.6775	0.005	resp	3	50013	PsychophysicsToolbox
42.22416666666667	0.005	stim_on	4	50669	PsychophysicsToolbox
43.12583333333333	0.005	resp	3	51751	PsychophysicsToolbox
43.9075	0.005	stim_on	4	52689	PsychophysicsToolbox
44.73416666666667	0.005	resp	3	53681	PsychophysicsToolbox
45.490833333333335	0.005	stim_on	4	54589	PsychophysicsToolbox
46.3975	0.005	resp	3	55677	PsychophysicsToolbox
47.19083333333333	0.005	stim_on	4	56629	PsychophysicsToolbox
48.08583333333333	0.005	resp	3	57703	PsychophysicsToolbox
48.325833333333335	0.005	resp	3	57991	PsychophysicsToolbox
48.674166666666665	0.005	stim_on	4	58409	PsychophysicsToolbox
49.47833333333333	0.005	resp	3	59374	PsychophysicsToolbox
50.3575	0.005	stim_on	4	60429	PsychophysicsToolbox
51.11	0.005	resp	3	61332	PsychophysicsToolbox
51.674166666666665	0.005	stim_on	4	62009	PsychophysicsToolbox
52.51833333333333	0.005	resp	3	63022	PsychophysicsToolbox
53.22416666666667	0.005	stim_on	4	63869	PsychophysicsToolbox
54.181666666666665	0.005	resp	3	65018	PsychophysicsToolbox
54.85666666666667	0.005	stim_on	4	65828	PsychophysicsToolbox
55.66166666666667	0.005	resp	3	66794	PsychophysicsToolbox
56.25666666666667	0.005	stim_on	4	67508	PsychophysicsToolbox
57.045833333333334	0.005	resp	3	68455	PsychophysicsToolbox
57.94	0.005	stim_on	4	69528	PsychophysicsToolbox
58.678333333333335	0.005	resp	3	70414	PsychophysicsToolbox
59.556666666666665	0.005	stim_on	4	71468	PsychophysicsToolbox
60.29416666666667	0.005	resp	3	72353	PsychophysicsToolbox
61.19	0.005	stim_on	4	73428	PsychophysicsToolbox
61.958333333333336	0.005	resp	3	74350	PsychophysicsToolbox
62.723333333333336	0.005	stim_on	4	75268	PsychophysicsToolbox
63.57416666666666	0.005	resp	3	76289	PsychophysicsToolbox
64.35666666666667	0.005	stim_on	4	77228	PsychophysicsToolbox
65.13416666666667	0.005	resp	3	78161	PsychophysicsToolbox
65.80666666666667	0.005	stim_on	4	78968	PsychophysicsToolbox
66.64583333333333	0.005	resp	3	79975	PsychophysicsToolbox
67.20666666666666	0.005	stim_on	4	80648	PsychophysicsToolbox
68.05416666666666	0.005	resp	3	81665	PsychophysicsToolbox
68.64	0.005	stim_on	4	82368	PsychophysicsToolbox
69.47833333333334	0.005	resp	3	83374	PsychophysicsToolbox
70.19	0.005	stim_on	4	84228	PsychophysicsToolbox
70.97416666666666	0.005	resp	3	85169	PsychophysicsToolbox
71.84	0.005	stim_on	4	86208	PsychophysicsToolbox
72.57416666666667	0.005	resp	3	87089	PsychophysicsToolbox
73.27333333333333	0.005	stim_on	4	87928	PsychophysicsToolbox
74.0625	0.005	resp	3	88875	PsychophysicsToolbox
74.74	0.005	stim_on	4	89688	PsychophysicsToolbox
75.51833333333333	0.005	resp	3	90622	PsychophysicsToolbox
76.39	0.005	stim_on	4	91668	PsychophysicsToolbox
77.1825	0.005	resp	3	92619	PsychophysicsToolbox
77.94	0.005	stim_on	4	93528	PsychophysicsToolbox
78.6625	0.005	resp	3	94395	PsychophysicsToolbox
79.63916666666667	0.005	stim_on	4	95567	PsychophysicsToolbox
80.5025	0.005	resp	3	96603	PsychophysicsToolbox
81.03916666666667	0.005	stim_on	4	97247	PsychophysicsToolbox
81.92666666666666	0.005	resp	3	98312	PsychophysicsToolbox
82.68916666666667	0.005	stim_on	4	99227	PsychophysicsToolbox
83.5425	0.005	resp	3	100251	PsychophysicsToolbox
84.2725	0.005	stim_on	4	101127	PsychophysicsToolbox
85.19	0.005	resp	3	102228	PsychophysicsToolbox
85.68916666666667	0.005	stim_on	4	102827	PsychophysicsToolbox
86.6225	0.005	resp	3	103947	PsychophysicsToolbox
87.18916666666667	0.005	stim_on	4	104627	PsychophysicsToolbox
88.03833333333333	0.005	resp	3	105646	PsychophysicsToolbox
88.65583333333333	0.005	stim_on	4	106387	PsychophysicsToolbox
89.53416666666666	0.005	resp	3	107441	PsychophysicsToolbox
89.84666666666666	0.005	resp	3	107816	PsychophysicsToolbox
90.20583333333332	0.005	stim_on	4	108247	PsychophysicsToolbox
91.07	0.005	resp	3	109284	PsychophysicsToolbox
91.83916666666669	0.005	stim_on	4	110207	PsychophysicsToolbox
92.63833333333334	0.005	resp	3	111166	PsychophysicsToolbox
93.18916666666668	0.005	stim_on	4	111827	PsychophysicsToolbox
94.1825	0.005	resp	3	113019	PsychophysicsToolbox
94.8225	0.005	stim_on	4	113787	PsychophysicsToolbox
95.57416666666668	0.005	resp	3	114689	PsychophysicsToolbox
96.4725	0.005	stim_on	4	115767	PsychophysicsToolbox
97.20666666666666	0.005	resp	3	116648	PsychophysicsToolbox
97.9225	0.005	stim_on	4	117507	PsychophysicsToolbox
98.71833333333332	0.005	resp	3	118462	PsychophysicsToolbox
99.40583333333332	0.005	stim_on	4	119287	PsychophysicsToolbox
100.31833333333331	0.005	resp	3	120382	PsychophysicsToolbox
