onset	duration	trial_type	value	sample	StimulusPresentation
3.1658333333333335	0.005	begin	1	3799	PsychophysicsToolbox
8.198333333333334	0.005	stim_on	4	9838	PsychophysicsToolbox
9.180833333333334	0.005	resp	3	11017	PsychophysicsToolbox
9.881666666666666	0.005	stim_on	4	11858	PsychophysicsToolbox
10.876666666666669	0.005	resp	3	13052	PsychophysicsToolbox
11.430833333333334	0.005	stim_on	4	13717	PsychophysicsToolbox
12.300833333333332	0.005	resp	3	14761	PsychophysicsToolbox
13.030833333333334	0.005	stim_on	4	15637	PsychophysicsToolbox
13.940833333333334	0.005	resp	3	16729	PsychophysicsToolbox
14.6475	0.005	stim_on	4	17577	PsychophysicsToolbox
15.596666666666666	0.005	resp	3	18716	PsychophysicsToolbox
16.114166666666666	0.005	stim_on	4	19337	PsychophysicsToolbox
17.4525	0.005	resp	3	20943	PsychophysicsToolbox
17.530833333333334	0.005	stim_on	4	21037	PsychophysicsToolbox
18.629166666666663	0.005	resp	3	22355	PsychophysicsToolbox
18.805	0.005	resp	3	22566	PsychophysicsToolbox
18.864166666666662	0.005	stim_on	4	22637	PsychophysicsToolbox
19.773333333333333	0.005	resp	3	23728	PsychophysicsToolbox
20.364166666666662	0.005	stim_on	4	24437	PsychophysicsToolbox
21.349166666666665	0.005	resp	3	25619	PsychophysicsToolbox
21.930833333333332	0.005	stim_on	4	26317	PsychophysicsToolbox
22.796666666666667	0.005	resp	3	27356	PsychophysicsToolbox
22.996666666666663	0.005	resp	3	27596	PsychophysicsToolbox
23.3475	0.005	stim_on	4	28017	PsychophysicsToolbox
24.189166666666665	0.005	resp	3	29027	PsychophysicsToolbox
24.864166666666662	0.005	stim_on	4	29837	PsychophysicsToolbox
25.7175	0.005	resp	3	30861	PsychophysicsToolbox
26.280833333333337	0.005	stim_on	4	31537	PsychophysicsToolbox
27.189166666666665	0.005	resp	3	32627	PsychophysicsToolbox
27.714166666666667	0.005	stim_on	4	33257	PsychophysicsToolbox
28.796666666666667	0.005	resp	3	34556	PsychophysicsToolbox
29.280833333333337	0.005	stim_on	4	35137	PsychophysicsToolbox
30.349166666666665	0.005	resp	3	36419	PsychophysicsToolbox
30.9475	0.005	stim_on	4	37137	PsychophysicsToolbox
31.749166666666667	0.005	resp	3	38099	PsychophysicsToolbox
31.949166666666667	0.005	resp	3	38339	PsychophysicsToolbox
32.5975	0.005	stim_on	4	39117	PsychophysicsToolbox
