onset	duration	trial_type	value	sample	StimulusPresentation
3.02	0.005	begin	1	3624	PsychophysicsToolbox
8.056666666666667	0.005	stim_on	4	9668	PsychophysicsToolbox
8.9475	0.005	resp	3	10737	PsychophysicsToolbox
9.5725	0.005	stim_on	4	11487	PsychophysicsToolbox
10.443333333333332	0.005	resp	3	12532	PsychophysicsToolbox
11.0725	0.005	stim_on	4	13287	PsychophysicsToolbox
11.963333333333331	0.005	resp	3	14356	PsychophysicsToolbox
12.739166666666666	0.005	stim_on	4	15287	PsychophysicsToolbox
13.531666666666666	0.005	resp	3	16238	PsychophysicsToolbox
14.189166666666669	0.005	stim_on	4	17027	PsychophysicsToolbox
15.155833333333334	0.005	resp	3	18187	PsychophysicsToolbox
15.6725	0.005	stim_on	4	18807	PsychophysicsToolbox
16.5875	0.005	resp	3	19905	PsychophysicsToolbox
17.3725	0.005	stim_on	4	20847	PsychophysicsToolbox
18.243333333333332	0.005	resp	3	21892	PsychophysicsToolbox
18.705833333333334	0.005	stim_on	4	22447	PsychophysicsToolbox
19.5875	0.005	resp	3	23505	PsychophysicsToolbox
20.405833333333337	0.005	stim_on	4	24487	PsychophysicsToolbox
21.1875	0.005	resp	3	25425	PsychophysicsToolbox
21.789166666666667	0.005	stim_on	4	26147	PsychophysicsToolbox
22.675833333333333	0.005	resp	3	27211	PsychophysicsToolbox
23.3725	0.005	stim_on	4	28047	PsychophysicsToolbox
24.211666666666662	0.005	resp	3	29054	PsychophysicsToolbox
24.9225	0.005	stim_on	4	29907	PsychophysicsToolbox
25.851666666666667	0.005	resp	3	31022	PsychophysicsToolbox
26.50583333333333	0.005	stim_on	4	31807	PsychophysicsToolbox
27.491666666666667	0.005	resp	3	32990	PsychophysicsToolbox
27.955833333333334	0.005	stim_on	4	33547	PsychophysicsToolbox
28.875833333333333	0.005	resp	3	34651	PsychophysicsToolbox
29.52166666666667	0.005	stim_on	4	35426	PsychophysicsToolbox
30.483333333333334	0.005	resp	3	36580	PsychophysicsToolbox
31.155	0.005	stim_on	4	37386	PsychophysicsToolbox
31.9475	0.005	resp	3	38337	PsychophysicsToolbox
32.471666666666664	0.005	stim_on	4	38966	PsychophysicsToolbox
33.35583333333334	0.005	resp	3	40027	PsychophysicsToolbox
33.821666666666665	0.005	stim_on	4	40586	PsychophysicsToolbox
34.7	0.005	resp	3	41640	PsychophysicsToolbox
35.52166666666667	0.005	stim_on	4	42626	PsychophysicsToolbox
36.34	0.005	resp	3	43608	PsychophysicsToolbox
37.08833333333333	0.005	stim_on	4	44506	PsychophysicsToolbox
37.9075	0.005	resp	3	45489	PsychophysicsToolbox
38.48833333333334	0.005	stim_on	4	46186	PsychophysicsToolbox
39.44416666666667	0.005	resp	3	47333	PsychophysicsToolbox
39.955	0.005	stim_on	4	47946	PsychophysicsToolbox
40.85166666666667	0.005	resp	3	49022	PsychophysicsToolbox
41.321666666666665	0.005	stim_on	4	49586	PsychophysicsToolbox
42.35583333333334	0.005	resp	3	50827	PsychophysicsToolbox
42.73833333333334	0.005	stim_on	4	51286	PsychophysicsToolbox
43.524166666666666	0.005	resp	3	52229	PsychophysicsToolbox
44.155	0.005	stim_on	4	52986	PsychophysicsToolbox
44.83583333333333	0.005	resp	3	53803	PsychophysicsToolbox
45.605	0.005	stim_on	4	54726	PsychophysicsToolbox
46.33166666666666	0.005	resp	3	55598	PsychophysicsToolbox
46.971666666666664	0.005	stim_on	4	56366	PsychophysicsToolbox
48.02	0.005	resp	3	57624	PsychophysicsToolbox
48.42166666666667	0.005	stim_on	4	58106	PsychophysicsToolbox
49.564166666666665	0.005	resp	3	59477	PsychophysicsToolbox
49.788333333333334	0.005	stim_on	4	59746	PsychophysicsToolbox
50.82	0.005	resp	3	60984	PsychophysicsToolbox
51.455	0.005	stim_on	4	61746	PsychophysicsToolbox
52.26833333333333	0.005	resp	3	62722	PsychophysicsToolbox
52.805	0.005	stim_on	4	63366	PsychophysicsToolbox
53.571666666666665	0.005	resp	3	64286	PsychophysicsToolbox
54.4875	0.005	stim_on	4	65385	PsychophysicsToolbox
55.36416666666667	0.005	resp	3	66437	PsychophysicsToolbox
55.954166666666666	0.005	stim_on	4	67145	PsychophysicsToolbox
56.81166666666667	0.005	resp	3	68174	PsychophysicsToolbox
57.2875	0.005	stim_on	4	68745	PsychophysicsToolbox
58.23583333333333	0.005	resp	3	69883	PsychophysicsToolbox
58.7375	0.005	stim_on	4	70485	PsychophysicsToolbox
59.58	0.005	resp	3	71496	PsychophysicsToolbox
60.3375	0.005	stim_on	4	72405	PsychophysicsToolbox
61.075833333333335	0.005	resp	3	73291	PsychophysicsToolbox
61.97083333333333	0.005	stim_on	4	74365	PsychophysicsToolbox
62.5725	0.005	resp	3	75087	PsychophysicsToolbox
63.50416666666667	0.005	stim_on	4	76205	PsychophysicsToolbox
64.26833333333333	0.005	resp	3	77122	PsychophysicsToolbox
65.0875	0.005	stim_on	4	78105	PsychophysicsToolbox
65.9	0.005	resp	3	79080	PsychophysicsToolbox
