onset	duration	trial_type	value	sample	StimulusPresentation
1.7666666666666666	0.005	begin	1	2120	PsychophysicsToolbox
6.7941666666666665	0.005	stim_on	4	8153	PsychophysicsToolbox
7.741666666666666	0.005	resp	3	9290	PsychophysicsToolbox
8.410833333333333	0.005	stim_on	4	10093	PsychophysicsToolbox
9.35	0.005	resp	3	11220	PsychophysicsToolbox
10.043333333333331	0.005	stim_on	4	12052	PsychophysicsToolbox
10.925833333333332	0.005	resp	3	13111	PsychophysicsToolbox
11.1975	0.005	resp	3	13437	PsychophysicsToolbox
11.46	0.005	stim_on	4	13752	PsychophysicsToolbox
12.43	0.005	resp	3	14916	PsychophysicsToolbox
12.734166666666669	0.005	resp	3	15281	PsychophysicsToolbox
12.843333333333334	0.005	stim_on	4	15412	PsychophysicsToolbox
13.925833333333332	0.005	resp	3	16711	PsychophysicsToolbox
14.293333333333331	0.005	stim_on	4	17152	PsychophysicsToolbox
15.301666666666666	0.005	resp	3	18362	PsychophysicsToolbox
15.67	0.005	resp	3	18804	PsychophysicsToolbox
15.893333333333333	0.005	stim_on	4	19072	PsychophysicsToolbox
16.7175	0.005	resp	3	20061	PsychophysicsToolbox
17.26	0.005	stim_on	4	20712	PsychophysicsToolbox
17.965833333333332	0.005	resp	3	21559	PsychophysicsToolbox
18.743333333333332	0.005	stim_on	4	22492	PsychophysicsToolbox
19.501666666666665	0.005	resp	3	23402	PsychophysicsToolbox
19.805833333333332	0.005	resp	3	23767	PsychophysicsToolbox
20.06	0.005	stim_on	4	24072	PsychophysicsToolbox
20.854166666666668	0.005	resp	3	25025	PsychophysicsToolbox
21.393333333333334	0.005	stim_on	4	25672	PsychophysicsToolbox
22.07	0.005	resp	3	26484	PsychophysicsToolbox
22.993333333333332	0.005	stim_on	4	27592	PsychophysicsToolbox
23.71	0.005	resp	3	28452	PsychophysicsToolbox
24.626666666666665	0.005	stim_on	4	29552	PsychophysicsToolbox
25.3975	0.005	resp	3	30477	PsychophysicsToolbox
26.293333333333333	0.005	stim_on	4	31552	PsychophysicsToolbox
27.045833333333334	0.005	resp	3	32455	PsychophysicsToolbox
27.976666666666667	0.005	stim_on	4	33572	PsychophysicsToolbox
28.7575	0.005	resp	3	34509	PsychophysicsToolbox
29.543333333333333	0.005	stim_on	4	35452	PsychophysicsToolbox
30.23	0.005	resp	3	36276	PsychophysicsToolbox
30.91	0.005	stim_on	4	37092	PsychophysicsToolbox
31.654166666666665	0.005	resp	3	37985	PsychophysicsToolbox
32.24333333333333	0.005	stim_on	4	38692	PsychophysicsToolbox
32.965833333333336	0.005	resp	3	39559	PsychophysicsToolbox
33.86	0.005	stim_on	4	40632	PsychophysicsToolbox
34.61416666666667	0.005	resp	3	41537	PsychophysicsToolbox
35.45916666666667	0.005	stim_on	4	42551	PsychophysicsToolbox
36.51	0.005	resp	3	43812	PsychophysicsToolbox
37.02583333333333	0.005	stim_on	4	44431	PsychophysicsToolbox
38.278333333333336	0.005	resp	3	45934	PsychophysicsToolbox
38.62583333333333	0.005	stim_on	4	46351	PsychophysicsToolbox
39.541666666666664	0.005	resp	3	47450	PsychophysicsToolbox
40.02583333333333	0.005	stim_on	4	48031	PsychophysicsToolbox
40.83	0.005	resp	3	48996	PsychophysicsToolbox
41.659166666666664	0.005	stim_on	4	49991	PsychophysicsToolbox
42.38166666666667	0.005	resp	3	50858	PsychophysicsToolbox
43.35916666666667	0.005	stim_on	4	52031	PsychophysicsToolbox
44.134166666666665	0.005	resp	3	52961	PsychophysicsToolbox
44.8425	0.005	stim_on	4	53811	PsychophysicsToolbox
45.67	0.005	resp	3	54804	PsychophysicsToolbox
46.259166666666665	0.005	stim_on	4	55511	PsychophysicsToolbox
47.0625	0.005	resp	3	56475	PsychophysicsToolbox
47.759166666666665	0.005	stim_on	4	57311	PsychophysicsToolbox
48.534166666666664	0.005	resp	3	58241	PsychophysicsToolbox
49.3425	0.005	stim_on	4	59211	PsychophysicsToolbox
50.0625	0.005	resp	3	60075	PsychophysicsToolbox
50.9925	0.005	stim_on	4	61191	PsychophysicsToolbox
51.638333333333335	0.005	resp	3	61966	PsychophysicsToolbox
52.67583333333334	0.005	stim_on	4	63211	PsychophysicsToolbox
53.56583333333333	0.005	resp	3	64279	PsychophysicsToolbox
53.88583333333333	0.005	resp	3	64663	PsychophysicsToolbox
54.0425	0.005	stim_on	4	64851	PsychophysicsToolbox
54.88583333333333	0.005	resp	3	65863	PsychophysicsToolbox
55.62583333333333	0.005	stim_on	4	66751	PsychophysicsToolbox
56.33416666666667	0.005	resp	3	67601	PsychophysicsToolbox
56.7025	0.005	resp	3	68043	PsychophysicsToolbox
56.975833333333334	0.005	stim_on	4	68371	PsychophysicsToolbox
57.71	0.005	resp	3	69252	PsychophysicsToolbox
58.325833333333335	0.005	stim_on	4	69991	PsychophysicsToolbox
59.07833333333333	0.005	resp	3	70894	PsychophysicsToolbox
59.43833333333333	0.005	resp	3	71326	PsychophysicsToolbox
59.69166666666667	0.005	stim_on	4	71630	PsychophysicsToolbox
60.37416666666667	0.005	resp	3	72449	PsychophysicsToolbox
61.208333333333336	0.005	stim_on	4	73450	PsychophysicsToolbox
61.89416666666666	0.005	resp	3	74273	PsychophysicsToolbox
62.708333333333336	0.005	stim_on	4	75250	PsychophysicsToolbox
63.3425	0.005	resp	3	76011	PsychophysicsToolbox
64.19166666666666	0.005	stim_on	4	77030	PsychophysicsToolbox
64.85416666666667	0.005	resp	3	77825	PsychophysicsToolbox
65.825	0.005	stim_on	4	78990	PsychophysicsToolbox
66.47	0.005	resp	3	79764	PsychophysicsToolbox
67.34166666666667	0.005	stim_on	4	80810	PsychophysicsToolbox
68.05416666666666	0.005	resp	3	81665	PsychophysicsToolbox
68.925	0.005	stim_on	4	82710	PsychophysicsToolbox
69.57416666666667	0.005	resp	3	83489	PsychophysicsToolbox
70.425	0.005	stim_on	4	84510	PsychophysicsToolbox
71.13416666666667	0.005	resp	3	85361	PsychophysicsToolbox
71.875	0.005	stim_on	4	86250	PsychophysicsToolbox
72.60666666666667	0.005	resp	3	87128	PsychophysicsToolbox
73.29166666666667	0.005	stim_on	4	87950	PsychophysicsToolbox
74.1025	0.005	resp	3	88923	PsychophysicsToolbox
74.99166666666666	0.005	stim_on	4	89990	PsychophysicsToolbox
75.71083333333333	0.005	resp	3	90853	PsychophysicsToolbox
76.40833333333333	0.005	stim_on	4	91690	PsychophysicsToolbox
77.19833333333334	0.005	resp	3	92638	PsychophysicsToolbox
78.04166666666667	0.005	stim_on	4	93650	PsychophysicsToolbox
78.75833333333334	0.005	resp	3	94510	PsychophysicsToolbox
79.15083333333334	0.005	resp	3	94981	PsychophysicsToolbox
79.55833333333334	0.005	stim_on	4	95470	PsychophysicsToolbox
80.5025	0.005	resp	3	96603	PsychophysicsToolbox
80.99166666666666	0.005	stim_on	4	97190	PsychophysicsToolbox
81.8225	0.005	resp	3	98187	PsychophysicsToolbox
82.54166666666667	0.005	stim_on	4	99050	PsychophysicsToolbox
83.31083333333333	0.005	resp	3	99973	PsychophysicsToolbox
83.85833333333333	0.005	stim_on	4	100630	PsychophysicsToolbox
84.7025	0.005	resp	3	101643	PsychophysicsToolbox
85.07083333333334	0.005	resp	3	102085	PsychophysicsToolbox
85.19083333333333	0.005	stim_on	4	102229	PsychophysicsToolbox
86.04666666666667	0.005	resp	3	103256	PsychophysicsToolbox
86.44666666666667	0.005	resp	3	103736	PsychophysicsToolbox
86.87416666666667	0.005	stim_on	4	104249	PsychophysicsToolbox
87.53416666666666	0.005	resp	3	105041	PsychophysicsToolbox
88.54083333333334	0.005	stim_on	4	106249	PsychophysicsToolbox
89.20666666666666	0.005	resp	3	107048	PsychophysicsToolbox
90.19083333333332	0.005	stim_on	4	108229	PsychophysicsToolbox
90.76666666666668	0.005	resp	3	108920	PsychophysicsToolbox
91.87416666666668	0.005	stim_on	4	110249	PsychophysicsToolbox
92.5425	0.005	resp	3	111051	PsychophysicsToolbox
93.4575	0.005	stim_on	4	112149	PsychophysicsToolbox
94.15833333333332	0.005	resp	3	112990	PsychophysicsToolbox
