onset	duration	trial_type	value	sample	StimulusPresentation
3.1966666666666668	0.005	begin	1	3836	PsychophysicsToolbox
8.2225	0.005	stim_on	4	9867	PsychophysicsToolbox
9.164166666666668	0.005	resp	3	10997	PsychophysicsToolbox
9.805833333333334	0.005	stim_on	4	11767	PsychophysicsToolbox
10.691666666666666	0.005	resp	3	12830	PsychophysicsToolbox
11.289166666666668	0.005	stim_on	4	13547	PsychophysicsToolbox
12.2525	0.005	resp	3	14703	PsychophysicsToolbox
12.8725	0.005	stim_on	4	15447	PsychophysicsToolbox
13.835833333333332	0.005	resp	3	16603	PsychophysicsToolbox
14.289166666666668	0.005	stim_on	4	17147	PsychophysicsToolbox
15.1	0.005	resp	3	18120	PsychophysicsToolbox
15.605833333333331	0.005	stim_on	4	18727	PsychophysicsToolbox
16.468333333333334	0.005	resp	3	19762	PsychophysicsToolbox
17.1225	0.005	stim_on	4	20547	PsychophysicsToolbox
17.964166666666667	0.005	resp	3	21557	PsychophysicsToolbox
18.108333333333334	0.005	resp	3	21730	PsychophysicsToolbox
18.539166666666667	0.005	stim_on	4	22247	PsychophysicsToolbox
19.475833333333338	0.005	resp	3	23371	PsychophysicsToolbox
20.2225	0.005	stim_on	4	24267	PsychophysicsToolbox
21.06833333333333	0.005	resp	3	25282	PsychophysicsToolbox
21.888333333333332	0.005	stim_on	4	26266	PsychophysicsToolbox
22.7	0.005	resp	3	27240	PsychophysicsToolbox
23.355	0.005	stim_on	4	28026	PsychophysicsToolbox
24.2525	0.005	resp	3	29103	PsychophysicsToolbox
24.671666666666667	0.005	stim_on	4	29606	PsychophysicsToolbox
25.58	0.005	resp	3	30696	PsychophysicsToolbox
26.255	0.005	stim_on	4	31506	PsychophysicsToolbox
27.108333333333334	0.005	resp	3	32530	PsychophysicsToolbox
27.905	0.005	stim_on	4	33486	PsychophysicsToolbox
28.75583333333333	0.005	resp	3	34507	PsychophysicsToolbox
29.605	0.005	stim_on	4	35526	PsychophysicsToolbox
30.4925	0.005	resp	3	36591	PsychophysicsToolbox
30.938333333333333	0.005	stim_on	4	37126	PsychophysicsToolbox
31.828333333333333	0.005	resp	3	38194	PsychophysicsToolbox
