filename	acq_time
meg/sub-09_ses-ImageNet04_task-ImageNet_run-01_meg.fif	2024-04-21T18:28:28
meg/sub-09_ses-ImageNet04_task-ImageNet_run-02_meg.fif	2024-04-21T18:28:28
meg/sub-09_ses-ImageNet04_task-ImageNet_run-03_meg.fif	2024-04-21T18:28:29
meg/sub-09_ses-ImageNet04_task-ImageNet_run-04_meg.fif	2024-04-21T18:28:29
meg/sub-09_ses-ImageNet04_task-ImageNet_run-05_meg.fif	2024-04-21T18:28:38
meg/sub-09_ses-ImageNet04_task-ImageNet_run-06_meg.fif	2024-04-21T18:28:38
meg/sub-09_ses-ImageNet04_task-ImageNet_run-07_meg.fif	2024-04-21T18:28:39
meg/sub-09_ses-ImageNet04_task-ImageNet_run-08_meg.fif	2024-04-21T18:28:39
